IQR_y,IQR_x,IQR_z,AutoCor_z,AutoCor_x,AutoCor_y,PartAutoCor_y,PartAutoCor_z,PartAutoCor_x,mean_x,mean_y,mean_z,energy_y,energy_x,energy_z,entropy_x,entropy_y,entropy_z,median_y,median_z,median_x,variance_x,variance_y,variance_z,stdDev_y,stdDev_z,stdDev_x,ar_x2,ar_y1,ar_x1,ar_y3,ar_z3,ar_y2,ar_z2,ar_x3,ar_z1,enDetx,enAppry,wtSumApr_z,wtSumApr_y,enratiox,squaredwtSumApr_x,wtSumDet_y,squaredwtSumDet_x,enDetz,enDety,enApprz,wtSumDet_z,wtSumApr_x,wtSumDet_x,squaredwtSumApr_y,enratioy,squaredwtSumApr_z,squaredwtSumDet_y,enratioz,enApprx,squaredwtSumDet_z,user
-10.666666666666515,-24.0,-29.33333333333337,0.9054746350215996,0.9766400378806808,0.9191299854375249,0.8858921161825726,0.851235734550651,0.8305007837637157,-424.00000000000006,739.8400000000001,-531.9999999999999,40607.520000000004,528205.3866666667,2951426.0800000005,3.7552341904479793,3.9106279577585843,3.9117174490968676,-421.33333333333326,749.3333333333335,-522.6666666666666,69.95011337868513,544.2641269841266,879.5283446712021,8.36361843813341,23.329469067771917,29.656843133941315,1.5190864063399072,-0.5484470162765813,0.029852475832031544,1.8210872707020282,-0.8834877361017597,0.061651466309230685,1.6495605307893868,-0.8192146043268003,0.170173885948813,2.2737367544323206e-13,22.627416997969874,20.74179891480543,-14990.663761154809,26157.294049652766,-18809.04037956217,5.169878828456423e-26,512.000000000016,430.22222222222365,224720000.00000003,684204032.0,353780000.0000003,2.612789058968751,599.7351711843783,0.004356571340995264,3.656349120213894,1046.7950324681524,0.0034928988071264416,8.044321668799135,753.4634459908751,0.010676459105750111,22
-18.666666666666515,-31.333333333333258,-38.66666666666663,0.8909368046391398,0.9767531412740396,0.9699271775443224,0.8725435268942714,0.9202406176232449,0.9428370065653957,-427.9466666666667,679.68,-601.12,111798.41777777777,465058.1511111112,2995935.8044444434,3.8392403410513074,3.9096147213530257,3.911721841056192,-425.33333333333337,666.6666666666666,-616.0,119.36217687074843,1018.0905215419498,1444.3073015873013,10.925299852669877,31.90753079669359,38.00404322683708,1.3266500966777368,-0.3624748283175716,0.036524675454338684,1.4413071923312328,-0.3843597053057941,-0.05825082390613767,1.384446929652956,-0.3125630534146069,-0.0704556007085082,-15.084944665312719,41.4835978296108,-1.885618083164161,-15130.199499308952,24030.31685184363,-21252.801415342874,227.55555555554665,1720.88888888889,3.5555555555556846,228922936.88888887,577456127.9999999,451681568.00000006,3.6172426576668055,605.390423152237,0.005975057614608451,5.22557811793744,962.2359147088389,0.005430662104852569,6.81957965469036,851.7481109133407,0.008006568570346031,22
-12.666666666666629,-13.333333333333371,-13.333333333333371,0.8385603716625157,0.8075839931031515,0.6700835352941765,0.8309863903622381,0.7989896471728818,0.6662945233582775,-430.5600000000002,665.9733333333331,-617.9733333333335,130218.3288888889,450207.9466666668,3015663.1644444442,3.9087123883145694,3.9117206217132576,3.911884930949136,-429.33333333333326,666.6666666666666,-617.3333333333333,70.59156462585025,83.82693877551027,148.55256235827673,8.401878636700857,9.155705258226167,12.188214075830665,1.7386970401113273,-1.1233771682580933,0.3848094909527635,1.2089206297403283,-0.2764843357736737,0.06731260090996871,0.9532512515954847,0.19115500209607106,-0.14528433753876513,16.970562748477164,-20.741798914805486,-24.513035081133637,-15222.594785383995,23545.713004470446,-21848.656729622744,288.0000000000008,430.22222222222604,600.8888888888883,231727392.0,554400600.8888887,477363800.8888892,3.265986323710912,609.0086370487696,0.005362791469654265,4.079215610874224,941.9069074076389,0.004330805495525281,6.60773956979407,874.0878572673471,0.007559582843825089,22
-462.0000000000001,-386.66666666666663,-911.3333333333333,0.9965074068671472,0.9866443206001586,0.9907674257866323,0.9715814144246099,0.9664643119736124,0.9676229986525056,-682.8266666666667,494.5066666666668,-149.33333333333331,108797.24444444448,957403.6088888888,2012645.2088888881,3.7833942916262737,3.776347286970179,3.7231116839566165,-697.3333333333335,502.66666666666663,50.66666666666667,45866.205170068024,43754.85823129252,191490.03174603172,214.16396795462123,209.1766197051968,437.5957400912762,2.418082004464149,-2.050977891458462,0.6356000425234871,2.293901665289461,-2.0024762300592656,0.7015236350535832,2.2152535117003116,-1.8372955410963696,0.6103500459960893,152.73506473629413,154.6206828194582,-343.1824911358712,-24141.568318750316,17483.45086709778,-5279.730632859556,23327.99999999996,23907.5555555555,117774.22222222232,582815320.888889,305671054.22222215,27875555.555555567,13.654791588791563,1011.0468941756473,0.013505596691363102,25.477484613325192,757.7493692947999,0.03362257448928771,44.65691435824917,646.4728231806121,0.06907779067732424,22
-20.666666666666742,-86.0,-106.66666666666657,0.8979020658906426,0.9061762140670646,0.9297228653291222,0.8538322174084281,0.881714065856552,0.8895179072490668,-916.7999999999998,226.4,352.32,103208.48000000003,1657677.031111111,671127.4133333336,3.849416362062238,3.9089354764203716,3.8813919794684053,-909.3333333333335,233.33333333333331,365.33333333333326,736.9433106575966,2263.147392290249,3152.8751020408163,27.14669981153504,47.57254872602738,56.150468404464945,2.185503067227839,-1.6753663553794933,0.48962846575294017,1.917541709241824,-1.5933651675284337,0.6688138578044982,1.2419620146252517,-0.44898799990609084,0.212001162037585,33.941125496954555,47.14045207910313,-33.94112549695416,-32413.774849591344,8004.448763031719,12456.39305738222,1152.0000000000186,2222.2222222222185,1151.9999999999916,1050652800.0000004,64071200.000000015,155161727.99999997,9.12919614326601,1297.0757675119316,0.0070382905701628804,14.464055063808662,326.7116159551111,0.044271627813184236,12.755478125974827,504.257570868081,0.02529556096503664,22
-10.66666666666697,-126.66666666666666,-58.66666666666674,0.8147877622889619,0.9900594845506536,0.945975140066354,0.8047865338691834,0.9626585886329396,0.8813467770975874,-903.52,223.78666666666663,383.99999999999994,76122.96888888889,1704083.0755555562,595077.7777777778,3.8806196731268034,3.910700542188636,3.880006804342424,-904.0,213.33333333333331,393.33333333333337,49.832925170068215,3922.6746485260765,1612.045351473923,7.05924395173224,62.631259356060184,40.150284575254545,1.7365198946344407,-1.2033056112691156,0.46669698565031226,1.3836289592624167,-0.5168898311845922,0.14385675125603647,1.3335401064277228,-0.4885843478103551,0.15016956258074865,1.8856180831646725,-52.797306328595525,64.11101482758053,-31944.25594688347,7912.053476956677,13576.450198781711,3.5555555555576137,2787.555555555553,4110.222222222251,1020435487.9999999,62600590.22222224,184319999.99999997,3.0868898407440866,1277.804728604666,0.002415775878459067,7.195060033723756,328.32547537128124,0.02191441290258499,9.64434203734675,545.8741572519766,0.017667702178645,22
-52.6666666666664,-147.99999999999994,-477.33333333333337,0.9565979422829134,0.8920469309283177,0.985484074061292,0.9146714894995415,0.8600680913934841,0.9654315017405734,-881.7066666666665,393.01333333333343,49.333333333333314,209220.85333333333,1082265.9733333332,1641454.2399999993,3.5965988925583745,3.821679413479405,3.81081840235299,-889.3333333333333,422.66666666666663,-49.33333333333333,645.1548299319726,7810.870566893427,61970.358276644,25.39989822680344,88.37912970205934,248.9384628309655,1.6390008493210413,-0.9525345122303679,0.31268516389498746,2.0667355504747364,-1.8608259652157026,0.801032941087295,1.69553157966435,-1.0182145092192878,0.29501968216532015,-18.856180831641495,-62.22539674441603,73.53910524340088,-31173.038150869343,13895.119654836451,1744.196726926818,355.5555555555642,3871.9999999999814,5407.999999999991,971758307.5555556,193074350.22222227,3042222.222222225,4.493946545694026,1247.4203782205902,0.003602591896169368,28.404694447690627,568.7015385947185,0.049946575699231666,28.950225483673798,354.2475719355352,0.08172314442550947,22
-89.33333333333314,-118.00000000000006,-701.3333333333334,0.9877155633914402,0.9791185160425759,0.9951782004239867,0.9637898521075934,0.9362985157828724,0.955998067552609,-795.1466666666663,441.6000000000001,322.2933333333333,121379.57333333336,1517799.128888889,1053323.9644444445,3.5254925276100195,3.8286688502753217,3.5783171935332656,-778.6666666666665,450.66666666666663,505.3333333333333,1894.0778231292488,4165.369614512471,117358.58793650792,43.5210043901706,64.53967473200086,342.5763972262361,1.650718281157122,-0.7969031762428278,0.14480820799379956,1.6436848185424737,-0.8246813236000987,0.1776042045675461,1.5306568681603268,-0.42094388069589117,-0.1101758242383385,-50.91168824543172,71.65348716023686,-284.72833055778295,-28112.680001893965,15612.917728598968,11394.790076560821,2592.0000000000305,5134.222222222229,81070.22222222212,790322776.8888888,243763199.99999997,129841240.88888896,4.931531202375173,1126.1458677966882,0.004379122939041411,9.805214032453463,630.9430261301112,0.015540569633669999,25.61943706554762,661.1448118394504,0.0387501143573504,22
-12.666666666666742,-15.333333333333314,-26.66666666666663,0.7948465717297514,0.9106214231315862,0.5529529699286903,0.769452054794521,0.7758271010267459,0.5316502745803727,-760.5333333333332,337.33333333333326,619.9466666666667,48823.55555555556,2006318.5955555558,250672.72888888887,3.869298683563214,3.911504490690779,3.905863732278571,-762.6666666666665,330.6666666666667,621.3333333333334,84.75283446712008,572.4444444444445,374.2011791383222,9.206130265595858,23.925811259901813,19.344280269328248,1.8051698804127838,-1.1956969272529943,0.39039423724891176,1.8759097550026418,-1.3229231310994436,0.4455559053556466,1.1650998359205345,-0.562420539104048,0.39972079865743604,-6.821210263296962e-13,32.05550741379,7.542472332656359,-26888.913865920447,11926.534376013107,21918.42459869981,4.652890945610781e-25,1027.5555555555454,56.88888888888666,723013688.8888888,142242222.22222236,480417336.88888896,4.365521478331966,1075.6249160371844,0.004058590883535325,6.3888792270458215,478.1931920143667,0.013360456262735493,10.733126291999003,877.0894899229688,0.012237207736854366,22
-5.33333333333303,-5.333333333333314,-12.0,0.8030682932149863,0.772828058859101,0.7626343279494319,0.7926206641155373,0.7727901234567907,0.7507561017238432,-760.373333333333,322.9333333333333,624.4266666666667,43845.13777777778,2008332.177777778,231349.35111111111,3.9041418772669036,3.9119530935409355,3.911121772952814,-760.0,322.6666666666667,622.6666666666667,23.513106575963597,29.387755102040867,68.0228571428571,4.849031509071023,5.421047417431512,8.247597052648553,1.389561470557414,-0.4396996974728964,0.05013141127667353,1.2817924782142356,-0.3213002734428807,0.0395324126905896,1.1743028361707388,-0.29803835953932456,0.12361638548180665,13.19932658214941,9.428090415820407,22.627416997969533,-26883.257011670954,11417.417493558789,22076.8165176856,174.22222222223604,88.88888888888461,512.0000000000006,722709507.5555555,130357422.22222225,487385827.55555564,2.0308728282303767,1075.3497911532477,0.0018885695100683364,2.5298221281346978,456.7527510103859,0.005538712405209297,3.577708763999678,883.1408997939621,0.004051118869972347,22
-532.6666666666665,-387.99999999999983,-144.0,0.987339775018427,0.9794750502765086,0.9767609283786575,0.9658069490727882,0.965955553634227,0.9509284272245987,-517.5466666666667,526.5066666666668,646.5066666666667,723235.857777778,1715762.506666667,204040.26666666672,3.273690650330898,3.8967016558617167,3.690712559538212,-757.3333333333335,330.66666666666663,617.3333333333333,69849.93088435371,49952.84462585038,8953.951201814065,264.2913749715524,223.50133025521433,94.6253200883044,1.7616633308871452,-0.9674061027161249,0.19464957731002686,1.810125453131742,-1.0166039464632064,0.20660479632590567,1.775328252662932,-0.8304766224641229,0.05615512662350142,-135.76450198781768,-60.339778661252524,-37.71236166328208,-18298.03787902469,18614.821716996263,22857.462404115544,18432.000000000153,3640.8888888889455,1422.222222222188,334818190.2222224,346511587.5555557,522463587.5555555,24.643232111248896,819.7607455837343,0.03006149323934872,26.490082001466973,807.2325508247987,0.03281592395450411,15.113202469658413,923.7224017828926,0.01636119513880811,22
-10.666666666666629,-32.000000000000114,-54.66666666666663,0.9147030338536112,0.9665635164721483,0.8748232241509242,0.8814844889431984,0.7959158585993389,0.7508150208623084,-229.81333333333333,703.8400000000001,768.5333333333334,1599816.551111111,1463622.9155555558,39164.746666666666,3.9111402794949406,3.9116430316333326,3.6831067561961772,-230.66666666666666,696.0,785.3333333333333,73.63337868480721,1152.6995011337888,1043.4467120181403,8.580989376803075,33.95142855807085,32.302425791542966,1.3320743174094196,-0.33267875006051817,0.0012265820392256543,1.7236182144161436,-0.7572656519096803,0.03359428230191419,1.0149627257334357,0.18406687419989876,-0.2002260437423875,5.656854249492483,50.911688245432174,-71.65348716023692,-8125.128320354223,24884.501843516988,27171.756578395063,32.00000000000116,2592.0000000000764,5134.222222222237,66017710.222222246,619238432.0000004,738304355.5555553,2.166410241236259,325.2198709249551,0.006661371075127697,7.955431408094068,996.4825604762652,0.0079835129320194,12.382065883993521,1087.740230426773,0.011383293122417142,22
-5.333333333333371,-14.0,-33.999999999999886,0.7652375077310913,0.9054374322860227,0.9129731258991604,0.7597034596375614,0.9052839702760082,0.9006171030370875,-237.12000000000003,705.8133333333334,759.6266666666667,1563608.1244444444,1461681.653333333,42923.60888888887,3.911629091675132,3.911684687493028,3.875894424105318,-237.33333333333331,704.0,765.3333333333335,21.14176870748303,87.49278911564639,461.49950113378685,4.598017910739695,9.353758021012004,21.48253944797465,1.5212168080530062,-0.9770970821826044,0.45651254637345673,1.5437948149429435,-0.8858622525926414,0.341700987181909,0.9849603793992276,-0.0689889336982561,0.08550871678936556,11.313708498984823,7.542472332656473,32.055507413788746,-8383.457997747708,24954.269712594054,26856.85835850666,128.00000000000142,56.88888888888838,1027.5555555554652,70282368.0,622715576.888889,721290840.888889,2.2627416997969525,335.392466621817,0.006746548968699356,3.0637667448203167,998.2519833299717,0.0030691316380862025,6.115917301962546,1074.6778494041832,0.005690930826715465,22
-8.0,-8.0,-10.66666666666697,0.7744643990889529,0.8632526593300931,0.4824519552812245,0.7607773386034254,0.797076112245382,0.4199822032390087,-235.52000000000004,699.5733333333333,768.9600000000002,1575165.955555556,1468235.8933333326,35619.786666666645,3.9118865862985572,3.9118964444551914,3.8998389828392503,-235.99999999999997,700.0,768.0,35.24789115646258,61.12943310657601,65.2364625850342,5.936993444199056,7.818531390649782,8.076909222285106,1.5117031713870404,-0.8449094404463393,0.33265250645806255,1.2582598377172403,-0.34555349232435617,0.08675854293720775,0.6939480986084412,0.23757093994894873,0.0686768232209074,-11.31370849898471,9.428090415819554,-37.71236166328288,-8326.889455252784,24733.65239686385,27186.84152306039,127.99999999999885,88.88888888886854,1422.222222222248,69337088.0,611753560.8888888,739124352.0000006,2.612789058968718,333.1690261714015,0.007842232781940982,3.040467800264381,989.4019742585249,0.0030730359139852746,5.6694111001252026,1087.5176708653726,0.005213166877200139,22
-7.333333333333314,-18.666666666666515,-24.0,0.8144774231855391,0.9113982966263279,0.9238579057646092,0.7990012406947891,0.8493545068453419,0.8828973328461823,-234.77333333333328,689.5466666666667,773.5466666666667,1563560.9066666672,1462621.244444444,30577.439999999977,3.9116910371693216,3.9119209954635585,3.864443179943233,-234.66666666666663,688.0,772.0,37.43056689342402,110.03065759637191,254.21206349206383,6.11805254091725,10.489549923441515,15.944029085901212,1.4742429151980725,-0.6322559471388853,0.15832441437238032,1.548539959521051,-0.4269478706298031,-0.12123763662485842,1.0459510300933772,0.20936648366409827,-0.2559138236059679,7.542472332656416,-5.656854249492028,30.169889330626575,-8300.490802088485,24379.156197228996,27349.004678212492,56.88888888888752,31.999999999996014,910.2222222222553,68898147.55555554,594343256.888889,747968056.8888887,2.9211869733608813,332.1172483727195,0.00879564969201049,3.3519480239937587,975.2710574786662,0.0034369399135656003,4.430199393556309,1094.1789250392278,0.0040488802079582005,22
-9.999999999999972,-22.66666666666663,-18.66666666666697,0.7686659236790123,0.9614610399997259,0.8355004093571129,0.7654834076649782,0.8914864846664599,0.7367450326103453,-237.92000000000004,709.386666666667,747.52,1540279.3422222224,1443984.586666667,49768.97777777774,3.9117227566409007,3.911900971613126,3.8899939411312703,-237.33333333333331,714.6666666666665,744.0,38.39709750566896,215.50730158730084,153.08916099773245,6.196539155501961,14.680166946847057,12.372920471648253,1.518307551782887,-0.6983241194064231,0.17978933218589066,1.3495725590877226,-0.24232160996784202,-0.10659309633615166,1.1103990418130687,-0.20299469832761918,0.09243704956249044,1.885618083164161,-5.656854249493051,-11.313708498983942,-8411.74226899517,25080.60612416605,26428.823053628395,3.5555555555556846,32.00000000000759,127.99999999998148,70757408.00000003,629036803.5555556,698482687.9999998,2.745501370929867,336.5703096432205,0.00815728925656045,2.585429257288726,1003.4314104888066,0.002576587926452564,5.087675740890356,1057.282588105522,0.00481203019715537,22
-30.666666666666686,-24.666666666666515,-29.333333333333485,0.9275041446675379,0.9452288527830898,0.8913091565155534,0.9082556515113032,0.9335078549362378,0.8680688704082914,-250.45333333333332,702.08,755.4666666666666,1512215.413333333,1476977.2266666668,52606.808888888896,3.9099803316384105,3.9111330366810275,3.76818760014198,-242.66666666666663,712.0,742.6666666666667,365.66784580498904,792.9730612244895,1736.3446712018165,19.12244351030979,28.159777364611557,41.66946929349852,1.448958889214118,-0.6270079164973901,0.18016363747626157,1.477880853144538,-0.3804779518043482,-0.09726763018917772,1.175545888543112,0.0608331376376956,-0.23773169333795918,7.542472332656615,22.627416997969647,65.99663291074427,-8854.86251853874,24822.27644677257,26709.780148019854,56.88888888889052,512.0000000000057,4355.555555555533,78408590.22222222,616145408.0000002,713412355.5555555,4.888080741286226,355.17117000116997,0.013762605622720234,6.912790078301741,993.6493814889302,0.006956971148055561,12.949131244990909,1069.9043529420956,0.012103073708768928,22
